dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),ctfidf_reduce_frequent_words,hdbscan_cluster_selection_method,hdbscan_metric,hdbscan_min_cluster_size,min_topic_size,umap_metric,umap_min_dist,umap_n_components,umap_n_neighbors,vectorizer_ngram_range,vectorizer_stop_words,vectorizer_tokenizer,Coherence(not optimized),Topic diversity(not optimized),Silhouette Metric(not optimized)
dataset_name,RF,LCB,211,49.14907693862915,-0.4952280601671858,-0.49554052032976487,0.2752075157843367,True,eom,euclidean,5,1,cosine,0.1555173397146735,9,43,"(1, 1)",english,False,-0.07530741503990485,0.8021897810218979,0.724092769631119
dataset_name,RF,LCB,212,48.73384404182434,-0.5117353813605118,-0.5101189304712909,0.26083477914617265,True,eom,euclidean,5,3,cosine,0.15701663904101235,9,42,"(1, 1)",english,False,-0.07341713041270052,0.7793103448275862,0.7324160980202202
dataset_name,RF,LCB,213,50.570594787597656,-0.5274032339718917,-0.5097423366669488,0.25457754136174254,True,eom,euclidean,5,1,cosine,0.1526697689062683,9,43,"(1, 1)",english,False,-0.06992500982752592,0.7912408759124088,0.7245682609613799
dataset_name,RF,LCB,214,50.04576802253723,-0.5112707882182927,-0.5049638851460249,0.2671652412671587,True,eom,euclidean,5,1,euclidean,0.15577897332351917,9,44,"(1, 1)",english,False,-0.07405690151038564,0.7934782608695652,0.7232974843300255
dataset_name,RF,LCB,215,50.003745794296265,-0.49804669832189663,-0.49850425166506956,0.2721103705579702,True,eom,euclidean,5,3,cosine,0.11935686901613099,10,48,"(1, 1)",english,False,-0.07469008771891932,0.797841726618705,0.7427360014164578
dataset_name,RF,LCB,216,47.5282142162323,-0.5015399185573303,-0.49806713750609527,0.2691119396972654,True,eom,euclidean,5,3,cosine,0.19013637318390106,9,39,"(1, 1)",english,False,-0.07219629315272015,0.7978102189781022,0.7074225860849364
dataset_name,RF,LCB,217,50.94996690750122,-0.502234272117952,-0.5013397218992831,0.26914731771596145,True,eom,euclidean,5,3,cosine,0.11457693184267706,9,50,"(1, 1)",english,False,-0.07490554759386117,0.7914285714285715,0.7299275719185105
dataset_name,RF,LCB,218,50.189582109451294,-0.5262109794405616,-0.5089766064882287,0.2568780851675274,True,eom,euclidean,5,2,cosine,0.16119348151202292,9,39,"(1, 1)",english,False,-0.07279272014018325,0.7928057553956834,0.7275896212496799
dataset_name,RF,LCB,219,47.66883206367493,-0.49942006826417673,-0.4967743573899619,0.2729595768382207,True,eom,euclidean,5,2,cosine,0.17905277925375784,9,39,"(1, 1)",english,False,-0.0755949308992921,0.8014598540145985,0.7232412677328427
dataset_name,RF,LCB,220,50.69166898727417,-0.5102601103609387,-0.5084542468861398,0.2645118381853674,True,eom,euclidean,5,1,cosine,0.11040422205441525,8,47,"(1, 1)",english,False,-0.07625588496121814,0.7855172413793103,0.742971599517345
dataset_name,RF,LCB,221,48.06773400306702,-0.5003238537238117,-0.4986148921688182,0.2720868813419301,True,eom,euclidean,5,1,cosine,0.17653459594317325,10,39,"(1, 1)",english,False,-0.0744317285733228,0.7964028776978417,0.7139153356981642
dataset_name,RF,LCB,222,53.66697287559509,-0.5591483740737949,-0.5408792677369153,0.22437462151140433,False,eom,euclidean,5,3,cosine,0.1685389755049781,10,34,"(1, 1)",english,False,-0.07492054323301804,0.7455172413793103,0.7210362604410857
dataset_name,RF,LCB,223,49.74993920326233,-0.5004107779681355,-0.5015684861725968,0.2703005231048419,True,eom,euclidean,5,2,cosine,0.1196382954323163,8,45,"(1, 1)",english,False,-0.07481926354824334,0.7923076923076923,0.7435780667262533
dataset_name,RF,LCB,224,49.70600128173828,-0.5184628883181857,-0.5101738631474076,0.25729689805570594,True,eom,euclidean,5,1,cosine,0.17557764453040264,9,40,"(1, 1)",english,False,-0.07330929962611439,0.7878571428571428,0.7167732005517522
dataset_name,RF,LCB,225,48.9550461769104,-0.5171165691691939,-0.5099184475890911,0.2632418601690031,True,eom,euclidean,5,1,cosine,0.15827550625110381,10,40,"(1, 1)",english,False,-0.07407264121740784,0.7815602836879433,0.7326027142572928
dataset_name,RF,LCB,226,49.30021810531616,-0.5053537204605993,-0.504978971914288,0.26972504877321907,True,eom,euclidean,5,1,cosine,0.15560163288584428,9,43,"(1, 1)",english,False,-0.07817384031631719,0.7912408759124088,0.7243604428494622
dataset_name,RF,LCB,227,49.26870799064636,-0.5094714423252977,-0.5036308633071106,0.2705323547997269,True,eom,euclidean,5,3,cosine,0.18203188923515154,7,44,"(1, 1)",english,False,-0.07794070526460711,0.7955555555555556,0.7155524337346931
dataset_name,RF,LCB,228,47.41748404502869,-0.4946911113052933,-0.4950427042006145,0.2715837647274276,True,eom,euclidean,5,3,cosine,0.17816836485435605,10,39,"(1, 1)",english,False,-0.07044774997411084,0.7992537313432836,0.7245649608233989
dataset_name,RF,LCB,229,49.234720945358276,-0.5030814339619285,-0.499121223943888,0.2668612551796127,True,eom,euclidean,5,1,cosine,0.17985983826715213,10,41,"(1, 1)",english,False,-0.06850964563665007,0.7925925925925926,0.7210436351715187
dataset_name,RF,LCB,230,51.837074995040894,-0.5221296422548585,-0.5093304410021934,0.2569257025678192,True,eom,euclidean,5,3,cosine,0.11285146533913984,8,50,"(1, 1)",english,False,-0.07135951829630185,0.7892857142857143,0.7317725826943509
dataset_name,RF,LCB,231,48.26681923866272,-0.5058230429689908,-0.5038231203644251,0.26860168496859177,True,eom,euclidean,5,2,cosine,0.17578407774427127,10,39,"(1, 1)",english,False,-0.07556214543413546,0.7920289855072464,0.7196192550446974
dataset_name,RF,LCB,232,52.40530300140381,-0.523234281816355,-0.5161078694382811,0.2458801460026428,True,eom,euclidean,5,3,cosine,0.1792428527026277,10,35,"(1, 1)",english,False,-0.06318898593590151,0.7494565217391305,0.6559368912935661
dataset_name,RF,LCB,233,49.36677122116089,-0.5011517020083208,-0.501432395841617,0.2699385003113201,True,eom,euclidean,5,1,cosine,0.1186915975074635,8,45,"(1, 1)",english,False,-0.07537157948770341,0.7929078014184398,0.7296329918844552
dataset_name,RF,LCB,234,49.14025115966797,-0.5281757494344775,-0.5253044879603648,0.25060868657909213,True,eom,euclidean,5,1,cosine,0.1554463453440442,2,47,"(1, 1)",english,False,-0.07959063070124894,0.7578571428571429,0.6694554255674765
dataset_name,RF,LCB,235,50.435994148254395,-0.5074151081101311,-0.5079543915282297,0.2653123812958092,True,eom,euclidean,5,2,cosine,0.11981002605474586,8,45,"(1, 1)",english,False,-0.08080552060204409,0.7847222222222222,0.7328448033125884
dataset_name,RF,LCB,236,48.14405298233032,-0.5017394539845785,-0.5012715673243507,0.26959176052149797,True,eom,euclidean,5,3,cosine,0.18052564459208553,9,41,"(1, 1)",english,False,-0.07335083992309913,0.7913669064748201,0.7163814012823609
dataset_name,RF,LCB,237,53.34363889694214,-0.5318950881346207,-0.514994846951379,0.2559047547734882,True,eom,euclidean,5,2,euclidean,0.08778102211744034,6,50,"(1, 1)",english,False,-0.07684899181368846,0.78,0.7354178609254618
dataset_name,RF,LCB,238,52.77547907829285,-0.5249154710797733,-0.5146029795624332,0.2509931814833397,True,eom,euclidean,5,3,cosine,0.18418739938386675,7,33,"(1, 1)",english,False,-0.06760754617105766,0.7568306010928961,0.6672413148945346
dataset_name,RF,LCB,239,50.84091305732727,-0.5278446173021233,-0.5087747708923062,0.26031433099016243,True,eom,euclidean,5,2,cosine,0.1555904688293121,7,43,"(1, 1)",english,False,-0.07620508962695838,0.7971223021582734,0.7151424410768981
dataset_name,RF,LCB,240,53.28599190711975,-0.5283341282255255,-0.5180305757047073,0.2509352945229847,True,eom,euclidean,5,3,euclidean,0.09782228061903088,7,50,"(1, 1)",english,False,-0.06889504156961065,0.7664429530201342,0.7489931343779499
dataset_name,RF,LCB,241,53.049612045288086,-0.5238850960336129,-0.5180192983925299,0.25705199542004425,True,eom,euclidean,4,3,cosine,0.18184735158292892,10,40,"(1, 1)",english,False,-0.07684559184477362,0.7737804878048781,0.7063607780268811
dataset_name,RF,LCB,242,50.10589599609375,-0.520743739329566,-0.5103068520651062,0.26112714257587816,True,eom,euclidean,5,2,cosine,0.16224763120689403,10,40,"(1, 1)",english,False,-0.07545820057402214,0.7902097902097902,0.7250076609198709
dataset_name,RF,LCB,243,48.015363931655884,-0.5020465569712029,-0.5017465413450687,0.2696683757220015,True,eom,euclidean,5,3,cosine,0.1860127743675511,9,38,"(1, 1)",english,False,-0.07551976204539501,0.7899280575539568,0.7110134474449188
dataset_name,RF,LCB,244,47.69471478462219,-0.5101434021668689,-0.5018895494719317,0.27133978110470314,True,eom,euclidean,5,3,cosine,0.17971476301317757,8,38,"(1, 1)",english,False,-0.07719702410262497,0.7970802919708029,0.724302094294124
dataset_name,RF,LCB,245,55.84006190299988,-0.5260140235188482,-0.5174454877396389,0.24650633593167842,True,eom,euclidean,5,1,cosine,0.09510381228256777,7,50,"(1, 1)",english,False,-0.06571530033733115,0.751685393258427,0.6786858784546457
dataset_name,RF,LCB,246,49.27067279815674,-0.5128085297680934,-0.5088875618254068,0.2646381577456248,True,eom,euclidean,5,3,cosine,0.15643426527852955,10,44,"(1, 1)",english,False,-0.07687089622911744,0.7840579710144927,0.727596819732132
dataset_name,RF,LCB,247,47.974238872528076,-0.4992318296303606,-0.49755841211284374,0.2717221315737512,True,eom,euclidean,5,3,cosine,0.16682712221727658,10,41,"(1, 1)",english,False,-0.07064728627256624,0.7977777777777778,0.7242406839538527
dataset_name,RF,LCB,248,49.05255198478699,-0.5091786365375303,-0.5043731130548234,0.27033655866076167,True,eom,euclidean,5,2,cosine,0.15536736813746974,8,42,"(1, 1)",english,False,-0.07617878487626063,0.7894366197183098,0.7269241087385137
dataset_name,RF,LCB,249,49.16384792327881,-0.5021942954555542,-0.4997916927915141,0.2727428796555502,True,eom,euclidean,5,1,cosine,0.14612809304433855,10,44,"(1, 1)",english,False,-0.0769246364936562,0.797037037037037,0.7361694851203772
dataset_name,RF,LCB,250,48.12463688850403,-0.5011682982078149,-0.49831067399514956,0.26996108541861796,True,eom,euclidean,5,3,cosine,0.186405166121553,10,38,"(1, 1)",english,False,-0.07219960431079625,0.7977941176470589,0.719774592084425
dataset_name,RF,LCB,251,49.82160210609436,-0.4996572104430212,-0.49966190732341054,0.27077683406752034,True,eom,euclidean,5,2,euclidean,0.12873023003499712,10,44,"(1, 1)",english,False,-0.07438077023630951,0.7935251798561151,0.7607516221988677
dataset_name,RF,LCB,252,48.18968319892883,-0.50406903323483,-0.4996030561845297,0.26892133496782167,True,eom,euclidean,5,3,cosine,0.17514891101950333,9,43,"(1, 1)",english,False,-0.06954043334596978,0.7985507246376812,0.7123929645244077
dataset_name,RF,LCB,253,50.38364219665527,-0.5275170887294263,-0.5097782213759744,0.25778567210795106,True,eom,euclidean,5,3,cosine,0.15851595277795502,10,40,"(1, 1)",english,False,-0.07187729811046002,0.7899280575539568,0.7183595280905704
dataset_name,RF,LCB,254,51.7713942527771,-0.5256525896859015,-0.5124808371411416,0.2575188235734547,True,eom,euclidean,5,1,cosine,0.14703481879914268,10,42,"(1, 1)",english,False,-0.07605115067422114,0.7806896551724138,0.7174765091105088
dataset_name,RF,LCB,255,49.35179591178894,-0.5027486952169302,-0.5019685574033775,0.27020667175521745,True,eom,euclidean,5,1,cosine,0.126269596858949,9,44,"(1, 1)",english,False,-0.0763174496418323,0.7921985815602837,0.735570136660367
dataset_name,RF,LCB,256,50.839568853378296,-0.5276672099099363,-0.514286214817374,0.25118852233623123,True,eom,euclidean,5,2,cosine,0.1180029496023592,8,44,"(1, 1)",english,False,-0.07200067496146387,0.76993006993007,0.7267692977567418
dataset_name,RF,LCB,257,54.41856789588928,-0.5153636639093333,-0.5164726809158326,0.2588770843348159,True,eom,euclidean,4,1,cosine,0.1288042079269298,10,49,"(1, 1)",english,False,-0.07735326485139304,0.7731428571428571,0.7019040252908354
dataset_name,RF,LCB,258,50.36571002006531,-0.5122811537427963,-0.5116727429925015,0.2638977756578433,True,eom,euclidean,5,1,euclidean,0.12836801760195707,9,43,"(1, 1)",english,False,-0.0830652368221905,0.7842465753424658,0.7432369329535874
dataset_name,RF,LCB,259,59.520352840423584,-0.5560041066618109,-0.5496443423855911,0.21661604622886424,True,eom,euclidean,5,2,cosine,0.19901187212238575,10,10,"(1, 1)",english,False,-0.07261050311030195,0.7199186991869919,0.6687830914314525
dataset_name,RF,LCB,260,49.69245386123657,-0.5050511915269933,-0.500074736301314,0.27068886758359373,True,eom,euclidean,5,2,cosine,0.1494557948173804,10,44,"(1, 1)",english,False,-0.07327662641922707,0.7943661971830986,0.7354320032594581
dataset_name,RF,LCB,261,52.99795699119568,-0.4985713262207579,-0.498247078948165,0.2704676023445201,True,eom,euclidean,5,2,cosine,0.1664644498586747,10,39,"(1, 1)",english,False,-0.07336955878923788,0.7948529411764705,0.7295881130741712
dataset_name,RF,LCB,262,51.06204915046692,-0.5222292024220294,-0.5092331141548556,0.25932404720333024,True,eom,euclidean,5,1,cosine,0.11959935898975127,8,44,"(1, 1)",english,False,-0.07333241041799825,0.7858156028368795,0.7283770009125834
dataset_name,RF,LCB,263,52.53406810760498,-0.5252236916018487,-0.517030021238307,0.25111842061915274,True,eom,euclidean,5,1,cosine,0.14921913301194104,10,44,"(1, 1)",english,False,-0.06774176293262617,0.7555555555555555,0.6717166846710161
dataset_name,RF,LCB,264,48.90655994415283,-0.5028550852270793,-0.500155405904478,0.2692729869786239,True,eom,euclidean,5,2,cosine,0.17121983040275793,10,38,"(1, 1)",english,False,-0.07319853733140082,0.7956521739130434,0.7304036473230526
dataset_name,RF,LCB,265,47.25802397727966,-0.4967447480530229,-0.4961933035260155,0.2736861965973068,True,eom,euclidean,5,1,cosine,0.17675694686812887,9,38,"(1, 1)",english,False,-0.0748141217177415,0.8021897810218979,0.7288746639750755
dataset_name,RF,LCB,266,48.09750509262085,-0.49967181890163953,-0.49565122990608074,0.2728541412444711,True,eom,euclidean,5,1,cosine,0.16506767155019403,10,38,"(1, 1)",english,False,-0.07148719089945242,0.802158273381295,0.7306596957118123
dataset_name,RF,LCB,267,49.20152306556702,-0.49501543400482473,-0.4969331123043365,0.27105646644241493,True,eom,euclidean,5,3,cosine,0.16652172088480738,9,40,"(1, 1)",english,False,-0.0739521481691199,0.7948905109489051,0.7274708879717107
dataset_name,RF,LCB,268,54.734851121902466,-0.5520073784121382,-0.5477005001720204,0.2399491881775057,True,eom,euclidean,4,2,euclidean,0.12868625804942468,2,50,"(1, 1)",english,False,-0.08942169872428343,0.7353591160220995,0.6842461692575538
dataset_name,RF,LCB,269,49.306636095047,-0.5054717315351526,-0.49942081068801486,0.2716677787247714,True,eom,euclidean,5,1,cosine,0.11941029855327293,8,48,"(1, 1)",english,False,-0.07452285683128787,0.799264705882353,0.7449294980822461
dataset_name,RF,LCB,270,49.79158401489258,-0.5181873978697435,-0.5050586881879146,0.26460653972279946,True,eom,euclidean,5,2,cosine,0.16518622218357004,10,37,"(1, 1)",english,False,-0.07199150875963663,0.7964285714285714,0.715281178327977
dataset_name,RF,LCB,271,51.647592306137085,-0.5303971867191707,-0.5160217127092128,0.25394489500243933,True,eom,euclidean,5,1,euclidean,0.12919104817532254,10,38,"(1, 1)",english,False,-0.07601156262358154,0.7746575342465754,0.7465116122249721
dataset_name,RF,LCB,272,48.15461802482605,-0.505904530602975,-0.5039578857866477,0.2659784137781273,True,eom,euclidean,5,2,euclidean,0.16690673259695588,9,41,"(1, 1)",english,False,-0.07439842996916948,0.7845070422535211,0.734878382873414
dataset_name,RF,LCB,273,48.19871997833252,-0.4996238243797635,-0.501922161666854,0.26758870939534624,True,eom,euclidean,5,1,cosine,0.1687728441092086,9,40,"(1, 1)",english,False,-0.07247560615173367,0.7919117647058823,0.7229550935723935
dataset_name,RF,LCB,274,50.937103271484375,-0.5050016006578867,-0.5023532433109791,0.26936653810565403,True,eom,euclidean,5,2,cosine,0.13396115722309626,10,44,"(1, 1)",english,False,-0.07679019849297508,0.7921428571428571,0.7292899731694115
dataset_name,RF,LCB,275,48.849119901657104,-0.501180009028377,-0.501418105058309,0.2685165380047673,True,eom,euclidean,5,1,cosine,0.1626285115291759,9,42,"(1, 1)",english,False,-0.07426179320610572,0.7929078014184398,0.7218152926291127
dataset_name,RF,LCB,276,47.90855884552002,-0.49925390528133673,-0.5009766676045969,0.2678228757856594,True,eom,euclidean,5,1,cosine,0.16462603270226436,9,38,"(1, 1)",english,False,-0.07528164013354992,0.7905797101449276,0.7282674835653061
dataset_name,RF,LCB,277,55.265713930130005,-0.5282585952862204,-0.5250767874260176,0.2475981498302489,True,eom,euclidean,4,2,cosine,0.16443285585634648,10,39,"(1, 1)",english,False,-0.08293590997070778,0.7662576687116565,0.7256395448252979
dataset_name,RF,LCB,278,49.67065072059631,-0.5087000387106604,-0.5039407797114305,0.2632764683788755,True,eom,euclidean,5,1,euclidean,0.15266565946072003,8,50,"(1, 1)",english,False,-0.07190307752621415,0.782962962962963,0.7280510864442671
dataset_name,RF,LCB,279,52.79820203781128,-0.5481059189681208,-0.5481838246398417,0.22167739327128855,False,eom,euclidean,5,2,cosine,0.1873662755942898,2,50,"(1, 1)",english,False,-0.07213626318433329,0.7216417910447761,0.6512595017324285
dataset_name,RF,LCB,280,48.01230001449585,-0.49943323905560466,-0.4991338167925124,0.26896353961847863,True,eom,euclidean,5,3,cosine,0.17675116259582369,9,39,"(1, 1)",english,False,-0.07297245168882494,0.7933333333333333,0.720468942607275
dataset_name,RF,LCB,281,48.59939694404602,-0.5042449214751724,-0.49778884677126634,0.27391530717693546,True,eom,euclidean,5,1,cosine,0.18752886775575747,10,38,"(1, 1)",english,False,-0.07450048521404024,0.8029411764705883,0.72024968640358
dataset_name,RF,LCB,282,51.42410612106323,-0.527766111090493,-0.5101407163173189,0.2554740452291641,True,eom,euclidean,5,2,cosine,0.12923647382440423,10,44,"(1, 1)",english,False,-0.0655558994201199,0.7832116788321168,0.7360296216848953
dataset_name,RF,LCB,283,49.063583850860596,-0.5070347951895837,-0.503923459594577,0.26952742105136773,True,eom,euclidean,5,3,cosine,0.1275402076040845,10,44,"(1, 1)",english,False,-0.07561100461886097,0.7905109489051095,0.7400277690617494
dataset_name,RF,LCB,284,51.514137744903564,-0.507347945858217,-0.5028540201549437,0.2712822439501334,True,eom,euclidean,5,3,cosine,0.16459856380072282,7,49,"(1, 1)",english,False,-0.0776919983248766,0.7889705882352941,0.7188298362643042
dataset_name,RF,LCB,285,48.62539196014404,-0.5026325775532798,-0.5026495752168043,0.26531798263318357,True,eom,euclidean,5,1,cosine,0.16082793771549111,9,42,"(1, 1)",english,False,-0.07106917656835735,0.7887323943661971,0.7275103589889996
dataset_name,RF,LCB,286,57.24435782432556,-0.5259108689318595,-0.5269815437707529,0.23598837098499398,True,eom,euclidean,5,2,euclidean,0.031633862707300425,8,50,"(1, 1)",english,False,-0.06901647727047805,0.7476439790575916,0.6814518635519077
dataset_name,RF,LCB,287,52.100506067276,-0.5061651132528828,-0.4994413856630929,0.27291977290931824,True,eom,euclidean,5,1,cosine,0.11577273604542666,10,50,"(1, 1)",english,False,-0.07582498780539762,0.7978102189781022,0.7372467598352737
dataset_name,RF,LCB,288,50.20093107223511,-0.5030853253234582,-0.5005755795428365,0.27071861315401874,True,eom,euclidean,5,1,cosine,0.1615760282553634,10,43,"(1, 1)",english,False,-0.07518729135497022,0.7942028985507247,0.7295829790223612
dataset_name,RF,LCB,289,50.40694975852966,-0.4985079043045829,-0.49665887400940795,0.2726115893087705,True,eom,euclidean,5,3,cosine,0.14909632425364122,7,50,"(1, 1)",english,False,-0.07332851905046642,0.797841726618705,0.7238345966495814
dataset_name,RF,LCB,290,50.20038986206055,-0.5103435917183234,-0.5011536064169962,0.26996521294318776,True,eom,euclidean,5,2,cosine,0.14735996851692226,7,48,"(1, 1)",english,False,-0.07426461913149565,0.7985185185185185,0.7247488525842136
dataset_name,RF,LCB,291,59.038015842437744,-0.5453617374490276,-0.5450377825581854,0.22534089243930064,True,eom,euclidean,5,1,euclidean,0.012133045443949178,10,33,"(1, 1)",english,False,-0.07800046290828123,0.7252336448598131,0.6619740631203482
dataset_name,RF,LCB,292,47.25794291496277,-0.4991495503462054,-0.49763230845751966,0.2724655228277219,True,eom,euclidean,5,3,cosine,0.16528543473630675,8,38,"(1, 1)",english,False,-0.07410448321838593,0.7978260869565217,0.7338835162643635
dataset_name,RF,LCB,293,47.94301724433899,-0.508310564127462,-0.5028571329847284,0.2666279698805306,True,eom,euclidean,5,3,euclidean,0.1641593016559421,9,39,"(1, 1)",english,False,-0.07433462930807741,0.7893617021276595,0.7322768189006092
dataset_name,RF,LCB,294,47.80924391746521,-0.49950760710004827,-0.5002542947681486,0.2714184834655097,True,eom,euclidean,5,3,cosine,0.17551106232193217,10,38,"(1, 1)",english,False,-0.0762041277302796,0.7934306569343066,0.7254944052967506
dataset_name,RF,LCB,295,49.90648913383484,-0.5023059665115442,-0.501393185427452,0.26857330696700743,True,eom,euclidean,5,1,cosine,0.1285263717654661,9,44,"(1, 1)",english,False,-0.07534453238654464,0.7909774436090226,0.7446305959362309
dataset_name,RF,LCB,296,48.162216901779175,-0.4958545299278965,-0.4967782581243539,0.27026066420828293,True,eom,euclidean,5,3,cosine,0.17006645174444124,10,40,"(1, 1)",english,False,-0.0690119940347348,0.7956204379562044,0.7210851271837767
dataset_name,RF,LCB,297,49.392852783203125,-0.4980139808069492,-0.4953398468394998,0.2710665575011875,True,eom,euclidean,5,3,cosine,0.17600876031649748,10,48,"(1, 1)",english,False,-0.0699877821865278,0.7992592592592592,0.7204514023844829
dataset_name,RF,LCB,298,50.494170904159546,-0.5070494692296683,-0.5057209766395944,0.26518667710053234,True,eom,euclidean,5,1,euclidean,0.1508456274460073,10,43,"(1, 1)",english,False,-0.07673956380473776,0.7891304347826087,0.7339042961174685
dataset_name,RF,LCB,299,49.36453604698181,-0.5228160838006505,-0.5082128272264131,0.26105629904623995,True,eom,euclidean,5,3,cosine,0.1698920407276759,10,34,"(1, 1)",english,False,-0.07379299152644281,0.7894366197183098,0.7197947725327178
